Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2024-04-18,460.5,461.91,453.8,454.7,452.76,1998900,MA
2024-04-17,462.77,463.41,458.15,460.16,458.19,1735000,MA
2024-04-16,460.0,463.38,459.0,459.82,457.86,1787200,MA
2024-04-15,470.24,471.0,458.43,459.79,457.83,2070500,MA
2024-04-12,466.0,469.52,462.11,465.38,463.39,2486300,MA
2024-04-11,468.28,470.35,464.19,468.31,466.31,2299900,MA
2024-04-10,470.17,474.39,468.85,469.17,467.17,2710500,MA
2024-04-09,477.97,478.89,467.83,472.16,470.14,2218000,MA
2024-04-08,476.4,479.68,474.28,478.85,476.80,1961800,MA
2024-04-05,474.0,479.31,472.53,477.15,474.45,2462400,MA
2024-04-04,479.97,481.96,469.0,469.77,467.12,2552600,MA
2024-04-03,480.44,483.3,477.21,477.42,474.72,2265000,MA
2024-04-02,476.97,480.41,476.3,479.43,476.72,3265100,MA
2024-04-01,480.66,483.28,477.33,478.4,475.70,1648200,MA
2024-03-28,477.91,482.43,477.28,481.57,478.85,2214500,MA
2024-03-27,480.5,482.16,474.75,477.95,475.25,2309400,MA
2024-03-26,477.72,480.0,472.31,476.8,474.11,2515100,MA
2024-03-25,481.6,482.32,474.41,476.04,473.35,2600300,MA
2024-03-22,488.31,488.89,481.46,481.67,478.95,2277300,MA
2024-03-21,488.53,490.0,483.4,488.64,485.88,2580300,MA
2024-03-20,484.32,488.45,483.64,488.04,485.28,1691100,MA
2024-03-19,481.62,484.61,479.51,484.0,481.27,2049500,MA
2025-03-19,505.04,506.14,500.06,503.01,503.01,867302,UNH
2025-03-18,502.24,505.97,497.82,503.8,503.80,3616800,UNH
2025-03-17,487.51,500.61,485.95,499.02,499.02,5152300,UNH
2025-03-14,481.0,489.45,478.24,488.65,488.65,3915900,UNH
2025-03-13,479.45,484.06,475.0,481.52,481.52,2876600,UNH
2025-03-12,483.14,487.6,478.82,481.11,481.11,3680800,UNH
2025-03-11,482.5,486.77,477.14,486.04,486.04,4101000,UNH
2025-03-10,492.28,497.85,477.71,480.22,480.22,5108900,UNH
2025-03-07,483.83,499.92,483.37,493.48,491.38,5434100,UNH
2025-03-06,476.0,488.12,472.0,487.72,485.64,4964000,UNH
2025-03-05,471.07,479.08,471.01,475.98,473.95,3637100,UNH
2025-03-04,469.75,479.21,466.46,474.61,472.59,5864100,UNH
2025-03-03,474.37,477.27,465.21,467.05,465.06,5700200,UNH
2025-02-28,467.0,476.36,464.48,474.96,472.94,6146300,UNH
2025-02-27,466.17,475.4,465.02,468.56,466.57,4216800,UNH
2025-02-26,464.65,473.05,458.2,463.59,461.62,5108400,UNH
2025-02-25,460.77,470.76,450.07,470.38,468.38,9101000,UNH
2025-02-24,466.68,468.0,457.0,461.52,459.56,6919300,UNH
2025-02-21,439.55,469.7,438.5,466.42,464.44,19864900,UNH
2025-02-20,505.19,508.43,500.24,502.42,500.28,4144300,UNH
2025-02-19,501.33,511.86,498.15,511.04,508.87,4380300,UNH
2025-02-18,510.94,516.0,497.0,500.73,498.60,8759300,UNH
2025-02-14,529.0,533.2,522.91,523.51,521.28,3705300,UNH
2025-02-13,530.9,534.33,527.1,531.18,528.92,2835100,UNH
2025-02-12,539.85,542.35,525.51,527.4,525.16,3859200,UNH
2025-02-11,535.0,547.54,528.27,533.92,531.65,2631900,UNH
2025-02-10,527.67,534.16,523.38,533.37,531.10,3143100,UNH
2025-02-07,529.2,532.39,525.39,527.03,524.79,3349100,UNH
2025-02-06,537.89,539.1,525.27,530.04,527.78,3926800,UNH
2025-02-05,530.73,540.7,521.91,539.81,537.51,4621600,UNH
2025-02-04,545.2,548.81,541.51,545.45,543.13,2869900,UNH
2025-02-03,542.0,553.91,541.07,548.18,545.85,4083600,UNH
2025-01-31,543.24,549.16,541.41,542.49,540.18,4120500,UNH
2025-01-30,539.47,547.11,535.0,545.57,543.25,2924700,UNH
2025-01-29,541.73,543.48,534.01,538.1,535.81,2737600,UNH
2025-01-28,543.01,546.5,537.84,542.48,540.17,3162700,UNH
2025-01-27,539.98,551.91,539.98,543.52,541.21,4263000,UNH
2025-01-24,528.11,534.63,524.51,532.51,530.24,3671200,UNH
2025-01-23,527.87,531.48,519.32,529.77,527.52,4580800,UNH
2025-01-22,521.66,524.44,516.0,519.72,517.51,3756100,UNH
2025-01-21,514.05,525.0,512.82,524.99,522.76,5682100,UNH
2025-01-17,505.62,521.82,502.8,509.76,507.59,7495700,UNH
2025-01-16,530.35,539.84,510.0,510.59,508.42,9059900,UNH
2025-01-15,537.1,546.29,534.33,543.42,541.11,4103900,UNH
2025-01-14,539.65,544.55,536.55,543.74,541.43,3978300,UNH
2025-01-13,535.04,547.4,533.14,541.14,538.84,6472500,UNH
2025-01-10,526.64,535.45,518.47,520.69,518.47,5467500,UNH
2025-01-08,514.5,524.67,509.51,524.52,522.29,4141700,UNH
2025-01-07,518.85,519.5,511.22,514.25,512.06,3914500,UNH
2025-01-06,513.0,520.3,509.82,513.67,511.48,4444800,UNH
2025-01-03,506.35,516.29,505.38,513.0,510.82,3019500,UNH
2025-01-02,508.0,512.11,503.29,504.51,502.36,4234900,UNH
2024-12-31,509.35,511.0,503.34,505.86,503.71,4214000,UNH
2024-12-30,506.86,509.73,500.66,507.8,505.64,5408600,UNH
2024-12-27,509.42,513.18,507.8,509.99,507.82,3471800,UNH
2024-12-26,505.65,512.22,504.73,511.15,508.97,3387000,UNH
2024-12-24,504.4,506.1,500.59,506.1,503.95,1824400,UNH
2024-12-23,500.76,508.78,499.05,506.34,504.19,4286000,UNH
2024-12-20,489.29,502.64,488.73,500.13,498.00,10956900,UNH
2024-12-19,500.14,503.65,486.24,489.25,487.17,7418100,UNH
2024-12-18,488.43,506.54,486.0,499.72,497.59,10147600,UNH
2024-12-17,487.0,495.6,475.82,485.52,483.45,14132700,UNH
2024-12-16,518.0,521.7,496.08,498.5,496.38,8880000,UNH
2024-12-13,515.64,527.53,510.72,520.48,518.27,8202900,UNH
2024-12-12,531.53,534.0,514.19,515.76,513.57,9403800,UNH
2024-12-11,555.66,558.1,532.67,533.53,531.26,10363000,UNH
2024-12-10,562.0,567.75,557.03,565.19,562.78,5360600,UNH
2024-12-09,552.0,562.98,544.64,560.62,558.23,7684700,UNH
2024-12-06,582.11,582.11,544.14,549.62,545.19,13003600,UNH
2024-12-05,605.64,608.99,573.89,578.97,574.30,5943700,UNH
2024-12-04,611.02,622.83,606.97,610.79,605.87,4147600,UNH
2024-12-03,610.85,615.75,604.82,605.23,600.35,2329900,UNH
2024-12-02,614.0,614.0,600.77,608.52,603.62,3364900,UNH
2024-11-29,608.8,615.78,606.62,610.2,605.28,2010800,UNH
2024-11-27,611.03,617.45,606.7,608.38,603.48,2269800,UNH
2024-11-26,608.24,608.47,598.88,606.79,601.90,2693600,UNH
2024-11-25,597.58,609.84,595.01,605.83,600.95,5146200,UNH
2024-11-22,598.56,601.26,588.67,590.87,586.11,3197900,UNH
2024-11-21,600.0,604.0,596.73,597.49,592.67,2722900,UNH
2024-11-20,582.71,602.64,581.55,600.5,595.66,3928600,UNH
2024-11-19,582.72,586.84,576.77,577.0,572.35,3198300,UNH
2024-11-18,589.44,594.14,585.32,589.65,584.90,2577100,UNH
2024-11-15,591.92,598.93,589.95,592.23,587.46,3423900,UNH
2024-11-14,603.48,606.0,588.99,593.15,588.37,3079200,UNH
2024-11-13,613.0,613.01,603.06,605.87,600.99,3409400,UNH
2024-11-12,619.58,624.48,613.78,614.67,609.72,2809400,UNH
2024-11-11,616.9,630.73,613.92,625.25,620.21,3003200,UNH
2024-11-08,609.0,619.8,605.2,615.81,610.85,3875800,UNH
2024-11-07,598.69,607.64,596.15,605.45,600.57,5254300,UNH
2024-11-06,603.9,605.5,590.85,596.69,591.88,6591300,UNH
2024-11-05,558.28,568.74,554.4,567.03,562.46,2608100,UNH
2024-11-04,566.74,568.59,555.42,557.77,553.27,2656600,UNH
2024-11-01,565.12,570.33,563.9,567.56,562.99,2548300,UNH
2024-10-31,560.88,568.45,560.88,564.5,559.95,2490000,UNH
2024-10-30,561.25,570.31,560.95,562.96,558.42,2323600,UNH
2024-10-29,562.82,567.68,560.66,562.13,557.60,2600300,UNH
2024-10-28,566.25,568.33,562.81,565.24,560.68,1826500,UNH
2024-10-25,566.16,571.5,563.61,564.56,560.01,2513700,UNH
2024-10-24,564.99,571.7,560.31,560.81,556.29,2590200,UNH
2024-10-23,572.13,574.14,560.0,564.64,560.09,2911900,UNH
2024-10-22,567.85,573.04,565.49,569.86,565.27,2593800,UNH
2024-10-21,569.64,579.28,568.7,571.47,566.86,3018000,UNH
2024-10-18,566.85,570.95,563.04,569.61,565.02,3687000,UNH
2024-10-17,560.58,569.47,558.72,566.03,561.47,5588700,UNH
2024-10-16,557.01,576.18,555.12,571.34,566.73,5103900,UNH
2024-10-15,552.02,569.7,543.0,556.29,551.81,11939400,UNH
2024-10-14,599.11,608.63,597.38,605.4,600.52,2447100,UNH
2024-10-11,596.49,601.52,596.2,598.05,593.23,1909700,UNH
2024-10-10,595.18,598.95,592.76,597.7,592.88,2143200,UNH
2024-10-09,582.16,592.8,580.61,591.22,586.45,2207700,UNH
2024-10-08,588.06,589.21,579.56,581.58,576.89,2231400,UNH
2024-10-07,588.79,592.44,583.33,583.56,578.86,2591100,UNH
2024-10-04,592.13,596.13,588.44,591.2,586.43,2462600,UNH
2024-10-03,590.61,593.23,584.37,592.75,587.97,2645800,UNH
2024-10-02,604.26,604.52,584.25,592.31,587.54,3667000,UNH
2024-10-01,585.0,588.7,580.77,583.3,578.60,2648400,UNH
2024-09-30,583.5,586.42,578.74,584.68,579.97,3009700,UNH
2024-09-27,577.68,586.71,576.59,581.85,577.16,2986200,UNH
2024-09-26,575.0,576.6,570.91,574.81,570.18,2751900,UNH
2024-09-25,577.87,581.11,573.08,576.31,571.66,2658800,UNH
2024-09-24,570.82,577.31,566.0,575.19,570.55,3188500,UNH
2024-09-23,576.49,579.43,572.0,573.41,568.79,2386100,UNH
2024-09-20,571.7,578.84,569.65,575.0,570.37,5398700,UNH
2024-09-19,583.72,584.83,574.58,577.07,572.42,2945700,UNH
2024-09-18,576.86,584.52,572.31,580.65,575.97,2988300,UNH
2024-09-17,586.01,586.72,576.39,577.96,573.30,3416000,UNH
2024-09-16,595.0,598.79,587.76,589.14,584.39,2548600,UNH
2024-09-13,591.08,597.68,587.23,594.32,587.45,2241900,UNH
2024-09-12,588.53,590.51,583.21,588.42,581.61,3395800,UNH
2024-09-11,589.14,591.4,578.97,589.75,582.93,3563600,UNH
2024-09-10,595.21,604.8,591.15,599.03,592.10,2863500,UNH
2024-09-09,598.32,599.48,575.27,594.1,587.23,3411400,UNH
2024-09-06,595.87,600.61,592.26,596.88,589.98,2926400,UNH
2024-09-05,604.19,606.0,589.67,595.49,588.60,2144800,UNH
2024-09-04,600.0,607.94,597.88,604.18,597.19,2935000,UNH
2024-09-03,592.52,600.66,591.82,598.68,591.76,3175500,UNH
2024-08-30,590.0,593.26,586.59,590.2,583.37,2944700,UNH
2024-08-29,590.68,592.61,584.37,591.57,584.73,1953200,UNH
2024-08-28,589.01,592.84,583.87,588.54,581.73,1657000,UNH
2024-08-27,589.47,592.34,583.78,587.35,580.56,1581900,UNH
2024-08-26,588.05,592.09,585.74,587.13,580.34,1800000,UNH
2024-08-23,581.0,585.21,578.45,584.51,577.75,2376400,UNH
2024-08-22,579.25,582.95,570.62,578.72,572.03,2282000,UNH
2024-08-21,581.51,583.39,577.43,578.07,571.38,2844300,UNH
2024-08-20,579.85,583.81,575.5,580.65,573.93,1677500,UNH
2024-08-19,578.08,583.3,577.07,578.78,572.09,1847900,UNH
2024-08-16,580.92,581.65,574.1,577.68,571.00,2728900,UNH
2024-08-15,579.67,583.34,573.51,579.61,572.91,2751800,UNH
2024-08-14,575.24,581.12,573.27,579.67,572.97,2344400,UNH
2024-08-13,569.99,575.73,569.0,574.24,567.60,2369400,UNH
2024-08-12,562.32,569.0,561.05,565.29,558.75,2532400,UNH
2024-08-09,564.54,565.93,557.63,558.76,552.30,2976700,UNH
2024-08-08,564.37,572.45,564.37,566.24,559.69,2860800,UNH
2024-08-07,566.61,571.65,557.03,566.08,559.53,4320700,UNH
2024-08-06,568.21,577.52,562.53,568.35,561.78,3216500,UNH
2024-08-05,582.12,586.82,566.76,569.96,563.37,4587400,UNH
2024-08-02,582.33,591.54,575.25,589.83,583.01,5094000,UNH
2024-08-01,577.2,587.5,567.1,572.77,566.15,3680800,UNH
2024-07-31,565.44,580.9,562.32,576.16,569.50,4713200,UNH
2024-07-30,566.9,579.43,565.99,576.33,569.66,4139100,UNH
2024-07-29,565.71,571.35,561.76,566.75,560.20,2965000,UNH
2024-07-26,560.0,579.13,560.0,569.72,563.13,3201900,UNH
2024-07-25,562.0,569.89,558.58,559.68,553.21,3102900,UNH
2024-07-24,560.0,561.13,553.02,559.75,553.28,3156200,UNH
2024-07-23,558.79,558.84,552.81,554.7,548.28,2785600,UNH
2024-07-22,563.05,564.25,557.08,558.53,552.07,3377300,UNH
2024-07-19,567.12,569.9,561.54,565.33,558.79,4290400,UNH
2024-07-18,564.5,581.5,561.42,564.34,557.81,6834800,UNH
2024-07-17,554.0,573.61,551.3,573.28,566.65,10330800,UNH
2024-07-16,533.9,549.92,527.13,548.87,542.52,11062000,UNH
2024-07-15,524.24,530.83,513.8,515.37,509.41,5128000,UNH
2024-07-12,506.92,514.57,503.43,511.53,505.61,3570600,UNH
2024-07-11,497.7,508.73,497.7,504.36,498.53,3535100,UNH
2024-07-10,490.94,501.5,490.12,500.93,495.14,3189800,UNH
2024-07-09,488.33,495.4,486.09,492.11,486.42,3056800,UNH
2024-07-08,489.19,493.88,486.17,489.34,483.68,3450600,UNH
2024-07-05,489.0,489.67,484.5,488.01,482.37,3499000,UNH
2024-07-03,497.12,498.08,486.52,489.89,484.22,2239200,UNH
2024-07-02,494.26,498.47,493.39,498.24,492.48,3312000,UNH
2024-07-01,506.75,508.91,492.89,494.65,488.93,4523100,UNH
2024-06-28,496.37,509.4,489.41,509.26,503.37,22734200,UNH
2024-06-27,485.05,488.98,482.05,486.44,480.81,2991900,UNH
2024-06-26,484.5,487.44,481.47,484.04,478.44,3153100,UNH
2024-06-25,490.64,490.64,480.6,484.5,478.90,3209900,UNH
2024-06-24,488.86,490.89,484.5,489.98,484.31,5139800,UNH
2024-06-21,484.44,488.3,480.59,482.59,477.01,6776000,UNH
2024-06-20,480.04,485.92,478.11,484.52,478.92,5258100,UNH
2024-06-18,490.71,491.66,479.04,481.05,475.49,3692700,UNH
2024-06-17,491.33,493.12,488.7,489.23,483.57,2407200,UNH
2024-06-14,496.83,497.85,491.73,497.12,489.30,3188400,UNH
2024-06-13,490.28,502.0,484.38,497.3,489.47,4951700,UNH
2024-06-12,500.0,500.0,487.42,493.07,485.31,4048200,UNH
2024-06-11,490.86,497.78,490.29,496.22,488.41,4599700,UNH
2024-06-10,491.0,495.39,486.19,495.0,487.21,3332800,UNH
2024-06-07,502.04,502.86,490.42,490.69,482.97,3416300,UNH
2024-06-06,503.65,504.7,497.28,501.92,494.02,2419600,UNH
2024-06-05,508.7,509.1,498.8,503.12,495.20,2464400,UNH
2024-06-04,498.56,508.27,494.59,505.49,497.53,3178400,UNH
2024-06-03,494.13,498.68,493.07,497.44,489.61,2795100,UNH
2024-05-31,482.41,498.41,482.41,495.37,487.57,6694800,UNH
2024-05-30,482.32,486.03,478.0,481.65,474.07,5170500,UNH
2024-05-29,492.34,493.9,473.27,484.72,477.09,7521600,UNH
2024-05-28,506.65,506.65,501.9,503.68,495.75,2912800,UNH
2024-05-24,516.11,517.14,507.52,508.17,500.17,2527800,UNH
2024-05-23,518.32,520.23,515.23,516.83,508.69,3055400,UNH
2024-05-22,522.82,526.28,520.65,521.35,513.14,2299100,UNH
2024-05-21,518.32,524.72,515.92,523.55,515.31,2521900,UNH
2024-05-20,524.63,524.63,516.54,517.23,509.09,2476200,UNH
2024-05-17,522.94,525.85,520.01,524.63,516.37,2657200,UNH
2024-05-16,520.0,528.16,519.51,521.27,513.06,3655800,UNH
2024-05-15,514.83,522.59,514.83,517.55,509.40,2981200,UNH
2024-05-14,514.58,516.17,507.3,513.88,505.79,2949700,UNH
2024-05-13,512.05,514.67,507.31,511.74,503.68,2454500,UNH
2024-05-10,509.0,513.58,507.0,512.81,504.74,2784600,UNH
2024-05-09,502.14,507.97,502.14,507.03,499.05,2342900,UNH
2024-05-08,504.17,507.0,500.08,503.21,495.29,3078900,UNH
2024-05-07,496.0,501.65,495.04,500.96,493.07,3752100,UNH
2024-05-06,492.48,494.87,492.0,494.38,486.60,2029500,UNH
2024-05-03,490.86,492.79,485.78,492.45,484.70,2487600,UNH
2024-05-02,484.28,493.69,483.94,492.97,485.21,3561400,UNH
2024-05-01,479.26,489.19,477.07,484.11,476.49,2729200,UNH
2024-04-30,488.96,489.71,482.59,483.7,476.09,3367500,UNH
2024-04-29,495.71,497.35,487.77,489.03,481.33,2192100,UNH
2024-04-26,492.0,497.23,491.4,495.35,487.55,2727000,UNH
2024-04-25,488.96,497.13,487.53,493.86,486.09,4329700,UNH
2024-04-24,483.78,488.86,480.71,487.3,479.63,3724400,UNH
2024-04-23,491.0,494.31,484.97,486.18,478.53,3646700,UNH
2024-04-22,497.78,499.42,490.64,491.23,483.50,4697700,UNH
2024-04-19,497.0,507.3,495.56,501.13,493.24,6616000,UNH
2024-04-18,486.13,502.0,485.97,493.18,485.42,8880400,UNH
2024-04-17,478.6,488.0,474.59,478.99,471.45,8759800,UNH
2024-04-16,476.77,479.75,465.6,468.89,461.51,11816500,UNH
2024-04-15,442.0,448.35,441.99,445.63,438.62,5376800,UNH
2024-04-12,440.34,442.24,436.38,439.2,432.29,6042900,UNH
2024-04-11,450.39,450.77,441.48,441.72,434.77,5844100,UNH
2024-04-10,455.49,458.74,449.78,450.05,442.97,4493500,UNH
2024-04-09,454.28,459.76,452.46,459.72,452.48,3521700,UNH
2024-04-08,455.97,457.2,453.59,456.0,448.82,4532300,UNH
2024-04-05,450.69,457.75,450.01,455.74,448.57,5744400,UNH
2024-04-04,460.82,461.72,451.92,455.38,448.21,5182000,UNH
2024-04-03,462.0,462.85,455.55,459.74,452.50,4460400,UNH
2024-04-02,459.6,463.68,449.6,458.14,450.93,11867000,UNH
2024-04-01,494.47,495.78,488.7,489.7,481.99,2928700,UNH
2024-03-28,495.0,495.87,489.3,494.7,486.91,3820000,UNH
2024-03-27,493.7,495.73,491.31,493.1,485.34,2653100,UNH
2024-03-26,488.13,493.34,485.23,492.31,484.56,3113300,UNH
2024-03-25,490.6,491.48,484.07,485.88,478.23,2786100,UNH
2024-03-22,495.2,495.83,489.77,490.07,482.36,2847000,UNH
2024-03-21,492.28,496.2,491.28,491.69,483.95,3693400,UNH
2024-03-20,492.47,494.6,489.44,494.23,486.45,3548200,UNH
2024-03-19,489.67,493.44,487.79,493.32,485.55,2511700,UNH
2025-03-19,352.0,354.38,350.57,352.88,352.88,723853,HD
2025-03-18,353.53,353.89,347.59,349.57,349.57,3006900,HD
2025-03-17,351.76,355.55,350.96,354.13,354.13,3681300,HD
2025-03-14,350.65,351.39,345.42,351.31,351.31,5510700,HD
2025-03-13,361.91,362.0,345.26,347.25,347.25,7062400,HD
2025-03-12,371.97,372.0,361.75,364.73,362.43,3368000,HD
2025-03-11,374.22,374.93,365.73,368.16,365.84,4013300,HD
2025-03-10,377.44,383.12,372.61,374.65,372.29,3710500,HD
2025-03-07,379.5,380.65,368.9,376.8,374.42,4573900,HD
2025-03-06,383.5,387.76,380.73,381.73,379.32,4222000,HD
2025-03-05,379.0,387.12,378.01,386.35,383.91,2780300,HD
2025-03-04,386.15,387.96,378.9,381.68,379.27,4384800,HD
2025-03-03,396.95,397.07,386.47,389.69,387.23,3397600,HD
2025-02-28,394.42,396.87,390.28,396.6,394.10,4263500,HD
2025-02-27,389.91,395.47,388.33,390.27,387.81,2825100,HD
2025-02-26,395.24,398.87,388.56,390.48,388.02,3871500,HD
2025-02-25,385.0,401.01,384.19,393.29,390.81,6823900,HD
2025-02-24,386.09,386.55,378.2,382.42,380.01,5722000,HD
2025-02-21,396.4,397.82,383.9,385.3,382.87,5287000,HD
2025-02-20,393.0,394.76,391.1,394.64,392.15,2703500,HD
2025-02-19,397.22,398.64,392.94,395.43,392.94,3780000,HD
2025-02-18,408.31,408.87,400.22,403.31,400.77,3994000,HD
2025-02-14,415.0,418.0,408.56,409.5,406.92,3004400,HD
2025-02-13,408.71,412.98,407.49,412.43,409.83,3067900,HD
2025-02-12,408.58,409.65,402.12,407.14,404.57,3387000,HD
2025-02-11,414.0,416.57,412.74,416.36,413.73,1441800,HD
2025-02-10,410.64,414.95,408.79,413.99,411.38,2617600,HD
2025-02-07,413.2,414.29,406.5,407.37,404.80,2530200,HD
2025-02-06,414.91,417.79,413.0,414.16,411.55,2023700,HD
2025-02-05,415.15,415.15,408.14,413.82,411.21,2212100,HD
2025-02-04,409.51,412.58,406.09,411.49,408.90,2150800,HD
2025-02-03,406.12,411.9,401.01,408.76,406.18,2896200,HD
2025-01-31,413.17,416.38,410.32,411.98,409.38,2761800,HD
2025-01-30,416.41,417.32,411.52,414.5,411.89,3081300,HD
2025-01-29,420.22,421.37,411.79,413.42,410.81,2384900,HD
2025-01-28,423.24,423.24,416.7,418.83,416.19,2818300,HD
2025-01-27,414.9,426.19,414.0,424.87,422.19,3699200,HD
2025-01-24,414.09,415.01,410.76,414.5,411.89,2369800,HD
2025-01-23,411.57,414.69,408.75,414.39,411.78,3840300,HD
2025-01-22,417.55,417.55,409.33,410.1,407.51,3581400,HD
2025-01-21,413.0,420.22,413.0,418.43,415.79,3568100,HD
2025-01-17,413.49,414.45,408.53,409.38,406.80,3229000,HD
2025-01-16,406.27,410.11,403.92,409.33,406.75,2305900,HD
2025-01-15,406.65,408.0,401.76,406.09,403.53,4584800,HD
2025-01-14,390.59,394.2,389.63,392.78,390.30,3405200,HD
2025-01-13,389.99,395.86,387.7,389.18,386.73,3512900,HD
2025-01-10,388.91,392.91,384.62,389.89,387.43,5323400,HD
2025-01-08,383.0,387.69,380.1,387.2,384.76,2848500,HD
2025-01-07,390.9,391.9,383.1,384.23,381.81,2274300,HD
2025-01-06,390.5,393.99,388.03,389.37,386.91,3274500,HD
2025-01-03,389.82,391.01,385.81,389.18,386.73,2231600,HD
2025-01-02,392.13,392.67,386.38,388.46,386.01,2415700,HD
2024-12-31,390.01,391.46,387.3,388.99,386.54,2179700,HD
2024-12-30,390.53,391.21,385.68,389.43,386.97,2444700,HD
2024-12-27,392.14,395.47,391.37,392.86,390.38,1942700,HD
2024-12-26,392.52,395.78,391.62,395.14,392.65,1319500,HD
2024-12-24,392.13,396.14,390.5,396.14,393.64,1392600,HD
2024-12-23,391.1,393.24,387.03,392.45,389.98,2433800,HD
2024-12-20,383.37,393.29,383.05,392.6,390.12,8046400,HD
2024-12-19,394.74,395.14,384.89,385.02,382.59,4576100,HD
2024-12-18,407.0,410.71,393.38,393.82,391.34,4225500,HD
2024-12-17,410.0,410.4,406.23,408.47,405.89,3726500,HD
2024-12-16,417.85,418.48,410.69,410.71,408.12,2879600,HD
2024-12-13,415.77,418.14,414.18,416.98,414.35,2649500,HD
2024-12-12,421.43,422.75,413.18,414.42,411.81,3673600,HD
2024-12-11,425.23,428.0,421.26,421.38,418.72,4211200,HD
2024-12-10,426.9,427.31,421.41,422.59,419.93,3354900,HD
2024-12-09,432.35,436.36,428.03,429.18,426.47,3426000,HD
2024-12-06,428.7,435.75,427.01,431.37,428.65,3161400,HD
2024-12-05,426.6,429.76,425.88,426.54,423.85,2523500,HD
2024-12-04,426.41,428.83,425.5,427.92,425.22,1968800,HD
2024-12-03,429.73,430.68,423.32,429.35,426.64,2714000,HD
2024-12-02,429.0,430.4,423.16,426.96,424.27,2617100,HD
2024-11-29,428.56,431.0,427.54,429.13,426.42,2028700,HD
2024-11-27,428.6,430.1,425.96,427.19,424.50,2293500,HD
2024-11-26,428.6,439.37,424.7,429.52,424.58,2758600,HD
2024-11-25,425.0,430.25,424.46,428.67,423.74,4544200,HD
2024-11-22,412.09,420.14,410.95,420.0,415.17,4932500,HD
2024-11-21,401.33,411.39,400.38,410.45,405.73,3722200,HD
2024-11-20,406.0,406.7,399.92,400.0,395.40,4732200,HD
2024-11-19,408.38,409.16,399.36,406.8,402.12,3239400,HD
2024-11-18,405.5,412.54,403.95,410.44,405.72,3394300,HD
2024-11-15,402.9,408.91,402.9,408.18,403.48,3239500,HD
2024-11-14,408.0,411.5,404.39,405.72,401.05,3348100,HD
2024-11-13,409.13,412.74,406.72,410.19,405.47,3083100,HD
2024-11-12,414.25,416.02,402.19,403.08,398.44,5647100,HD
2024-11-11,407.77,411.6,405.83,408.29,403.59,4071500,HD
2024-11-08,404.0,406.4,402.3,405.9,401.23,3448700,HD
2024-11-07,391.0,399.76,390.8,399.44,394.84,4323100,HD
2024-11-06,394.04,394.04,381.72,388.37,383.90,7133400,HD
2024-11-05,394.97,400.23,393.86,400.09,395.48,2496500,HD
2024-11-04,391.95,400.48,391.07,395.57,391.02,2690500,HD
2024-11-01,394.8,398.71,392.01,392.59,388.07,3277800,HD
2024-10-31,390.5,395.67,390.5,393.75,389.22,2518600,HD
2024-10-30,395.0,397.69,391.94,392.52,388.00,2795600,HD
2024-10-29,393.94,399.11,389.05,395.07,390.52,3822700,HD
2024-10-28,403.45,405.84,401.95,402.89,398.25,2586500,HD
2024-10-25,403.52,403.52,397.83,398.91,394.32,1941400,HD
2024-10-24,402.29,404.2,398.09,402.68,398.04,2550300,HD
2024-10-23,400.56,404.28,396.69,399.64,395.04,3159000,HD
2024-10-22,398.5,402.95,396.21,401.85,397.22,4486700,HD
2024-10-21,416.07,416.56,404.37,406.4,401.72,3699500,HD
2024-10-18,416.65,416.66,413.24,415.0,410.22,2436600,HD
2024-10-17,418.61,419.0,414.56,415.6,410.82,2013800,HD
2024-10-16,413.87,418.74,413.87,418.61,413.79,2429000,HD
2024-10-15,417.95,421.56,415.02,415.58,410.80,3693000,HD
2024-10-14,411.48,416.42,411.3,415.42,410.64,2088700,HD
2024-10-11,410.56,413.14,408.84,411.9,407.16,2717400,HD
2024-10-10,409.72,414.48,407.63,409.96,405.24,3040800,HD
2024-10-09,420.0,420.03,410.75,416.07,411.28,3627800,HD
2024-10-08,409.8,415.29,408.44,414.18,409.41,3693900,HD
2024-10-07,404.89,409.81,401.24,408.06,403.36,3267800,HD
2024-10-04,410.07,411.82,399.45,408.36,403.66,3989000,HD
2024-10-03,409.0,412.97,406.8,411.58,406.84,3320700,HD
2024-10-02,407.7,411.46,404.96,411.26,406.53,3431300,HD
2024-10-01,404.02,410.56,401.41,409.05,404.34,3476200,HD
2024-09-30,400.2,405.31,399.02,405.2,400.54,3442000,HD
2024-09-27,399.65,403.54,398.31,399.53,394.93,2452300,HD
2024-09-26,399.5,400.0,395.49,396.7,392.13,2849500,HD
2024-09-25,400.66,400.66,395.62,396.93,392.36,2787300,HD
2024-09-24,394.7,401.11,393.63,400.66,396.05,4057700,HD
2024-09-23,390.83,392.65,387.26,391.96,387.45,2502300,HD
2024-09-20,388.33,391.83,387.0,389.86,385.37,6584200,HD
2024-09-19,390.84,391.87,387.01,390.34,385.85,3753500,HD
2024-09-18,384.09,392.67,381.07,384.01,379.59,3549400,HD
2024-09-17,383.43,387.94,381.68,383.24,378.83,2947600,HD
2024-09-16,382.0,384.0,379.53,382.01,377.61,2877800,HD
2024-09-13,375.56,382.0,375.51,379.99,375.62,2514700,HD
2024-09-12,371.94,374.99,370.56,374.43,370.12,2368300,HD
2024-09-11,369.55,371.21,362.14,370.49,366.23,2937700,HD
